radio,day,time_played,track_title,artist_name
CIDADE,2024-10-31,,Tusa,Karol G
CIDADE,2024-10-31,,Só Fé,Grelo
CIDADE,2024-10-31,,Beautiful Things,Benson Boone
CIDADE,2024-10-31,,Brutos Diamantes,Syro
CIDADE,2024-10-31,,Por Enquanto,Plutónio
CIDADE,2024-10-31,,Water,Tyla
CIDADE,2024-10-31,,Too Sweet,Hozier
CIDADE,2024-10-31,,Tata,Slow J
CIDADE,2024-10-31,,Birds Of A Feather,Billie Eilish
CIDADE,2024-10-31,,Texas Hold 'Em,Beyoncé
CIDADE,2024-10-31,,Todo De Ti,Rauw Alejandro
CIDADE,2024-10-31,,Even,Richie Campbell
CIDADE,2024-10-31,,Coracão De Gelo,Wiu
CIDADE,2024-10-31,,Espresso,Sabrina Carpenter
CIDADE,2024-10-31,,I'M Good (Blue),David Guetta
CIDADE,2024-10-31,,Gata Only,Floyymenor
CIDADE,2024-10-31,,Training Season,Dua Lipa
CIDADE,2024-10-31,,I Adore You,Hugel
CIDADE,2024-10-31,,Sagrado Profano,Luísa Sonza
CIDADE,2024-10-31,,Psycho,Post Malone
CIDADE,2024-10-31,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-10-31,,"Good Luck, Babe!",Chappel Roan
CIDADE,2024-10-31,,Loco Contigo,Dj Snake
CIDADE,2024-10-31,,Crack Com Mussilon,Matuê
CIDADE,2024-10-31,,Seya,Gims
CIDADE,2024-10-31,,Taste,Sabrina Carpenter
CIDADE,2024-10-31,,Benção,Mizzy Miles
CIDADE,2024-10-31,,Luna,Feid
CIDADE,2024-10-31,,Rockstar,Dababy
CIDADE,2024-10-31,,Alô,Dillaz
CIDADE,2024-10-31,,Tití Me Preguntó,Bad Bunny
CIDADE,2024-10-31,,Rainha Da Finesse,Wiu
CIDADE,2024-10-31,,Rapstar,Polo G
CIDADE,2024-10-31,,Move,Adam Port
CIDADE,2024-10-31,,Houdini,Eminem
CIDADE,2024-10-31,,Faz Bem,Bluay
CIDADE,2024-10-31,,Better,Khalid
CIDADE,2024-10-31,,Die With A Smile,Lady Gaga
CIDADE,2024-10-31,,Beautiful Things,Benson Boone
CIDADE,2024-10-31,,Acordar,Plutónio
CIDADE,2024-10-31,,Despecha,Rosalía
CIDADE,2024-10-31,,Lunch,Billie Eilish
CIDADE,2024-10-31,,Please Please Please,Sabrina Carpenter
CIDADE,2024-10-31,,Carro,Bárbara Bandeira
CIDADE,2024-10-31,,Só Fé,Grelo
CIDADE,2024-10-31,,I Like The Way You Kiss Me,Artemas
CIDADE,2024-10-31,,In Your Eyes [Remix],The Weeknd
CIDADE,2024-10-31,,Chakras,Ivandro
CIDADE,2024-10-31,,Ghost,Justin Bieber
CIDADE,2024-10-31,,Alibi,Sevdaliza
CIDADE,2024-10-31,,Planeta,Bispo
CIDADE,2024-10-31,,Tata,Slow J
CIDADE,2024-10-31,,"Yes, And?",Ariana Grande
CIDADE,2024-10-31,,Cavalinho,Pedro Sampaio
CIDADE,2024-10-31,,Alma Nua,Van Zee
CIDADE,2024-10-31,,One Dance,Drake
CIDADE,2024-10-31,,Birds Of A Feather,Billie Eilish
CIDADE,2024-10-31,,Problemas De Um Milionário,Wiu & Teto
CIDADE,2024-10-31,,Romance De Cinema,Domingues
CIDADE,2024-10-31,,Too Sweet,Hozier
CIDADE,2024-10-31,,Million Dollar Baby,Tommy Richman
CIDADE,2024-10-31,,Gata Only,Floyymenor
CIDADE,2024-10-31,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-10-31,,Love Again,Richie Campbell
CIDADE,2024-10-31,,Espresso,Sabrina Carpenter
CIDADE,2024-10-31,,We'Re Good,Dua Lipa
CIDADE,2024-10-31,,Alô,Dillaz
CIDADE,2024-10-31,,End Of Beginning,Djo
CIDADE,2024-10-31,,I Adore You,Hugel
CIDADE,2024-10-31,,Better Now,Post Malone
CIDADE,2024-10-31,,Benção,Mizzy Miles
CIDADE,2024-10-31,,Taste,Sabrina Carpenter
CIDADE,2024-10-31,,"Good Luck, Babe!",Chappel Roan
CIDADE,2024-10-31,,Malvadão 3,Xamã
CIDADE,2024-10-31,,Water,Tyla
CIDADE,2024-10-31,,Crack Com Mussilon,Matuê
CIDADE,2024-10-31,,Move,Adam Port
CIDADE,2024-10-31,,Die With A Smile,Lady Gaga
CIDADE,2024-10-31,,Texas Hold 'Em,Beyoncé
CIDADE,2024-10-31,,Bad Habits,Ed Sheeran
CIDADE,2024-10-31,,Beautiful Things,Benson Boone
CIDADE,2024-10-31,,Te Felicito,Shakira
CIDADE,2024-10-31,,Pocpoc,Pedro Sampaio
CIDADE,2024-10-31,,El Merengue,Marshmello
CIDADE,2024-10-31,,Carro,Bárbara Bandeira
CIDADE,2024-10-31,,We Can'T Be Friends (Wait For Your Love),Ariana Grande
CIDADE,2024-10-31,,Rainha Da Finesse,Wiu
CIDADE,2024-10-31,,Chakras,Ivandro
CIDADE,2024-10-31,,Blinding Lights,The Weeknd
CIDADE,2024-10-31,,Só Fé,Grelo
CIDADE,2024-10-31,,Brutos Diamantes,Syro
CIDADE,2024-10-31,,La Noche De Anoche,Bad Bunny
CIDADE,2024-10-31,,Alibi,Sevdaliza
CIDADE,2024-10-31,,Seya,Gims
CIDADE,2024-10-31,,Tata,Slow J
CIDADE,2024-10-31,,Birds Of A Feather,Billie Eilish
CIDADE,2024-10-31,,Luna,Feid
CIDADE,2024-10-31,,Faz Bem,Bluay
CIDADE,2024-10-31,,Gata Only,Floyymenor
CIDADE,2024-10-31,,Roça Em Mim,Zé Felipe
CIDADE,2024-10-31,,Acordar,Plutónio
CIDADE,2024-10-31,,Houdini,Eminem
CIDADE,2024-10-31,,Cavalinho,Pedro Sampaio
CIDADE,2024-10-31,,Highest In The Room,Travis Scott
CIDADE,2024-10-31,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-10-31,,Acorda Pedrinho,Jovem Dionisio
CIDADE,2024-10-31,,Too Sweet,Hozier
CIDADE,2024-10-31,,I Like The Way You Kiss Me,Artemas
CIDADE,2024-10-31,,Taste,Sabrina Carpenter
CIDADE,2024-10-31,,Benção,Mizzy Miles
CIDADE,2024-10-31,,Calm Down,"Rema, Selena Gomez"
CIDADE,2024-10-31,,Timeless,The Weeknd
CIDADE,2024-10-31,,Move,Adam Port
CIDADE,2024-10-31,,Lunch,Billie Eilish
CIDADE,2024-10-31,,Die With A Smile,Lady Gaga
CIDADE,2024-10-31,,Chamadas,Ivandro
CIDADE,2024-10-31,,Beautiful Things,Benson Boone
CIDADE,2024-10-31,,Please Please Please,Sabrina Carpenter
CIDADE,2024-10-31,,Heartless,Richie Campbell
CIDADE,2024-10-31,,I Adore You,Hugel
CIDADE,2024-10-31,,Carro,Bárbara Bandeira
CIDADE,2024-10-31,,Só Fé,Grelo
CIDADE,2024-10-31,,Cooped Up,Post Malone
CIDADE,2024-10-31,,Peaches,Justin Bieber
CIDADE,2024-10-31,,Crack Com Mussilon,Matuê
CIDADE,2024-10-31,,Alma Nua,Van Zee
CIDADE,2024-10-31,,Espresso,Sabrina Carpenter
CIDADE,2024-10-31,,Shape Of You,Ed Sheeran
CIDADE,2024-10-31,,Birds Of A Feather,Billie Eilish
CIDADE,2024-10-31,,Tata,Slow J
CIDADE,2024-10-31,,Acordar,Plutónio
CIDADE,2024-10-31,,Moscow Mule,Bad Bunny
CIDADE,2024-10-31,,Pocpoc,Pedro Sampaio
CIDADE,2024-10-31,,Gata Only,Floyymenor
CIDADE,2024-10-31,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-10-31,,Tsunami,Richie Campbell
CIDADE,2024-10-31,,Mtg Quem Não Quer Sou Eu,Dj Topo
CIDADE,2024-10-31,,Please Please Please,Sabrina Carpenter
CIDADE,2024-10-31,,About Damn Time,Lizzo
CIDADE,2024-10-31,,Rainha Da Finesse,Wiu
CIDADE,2024-10-31,,Sagrado Profano,Luísa Sonza
CIDADE,2024-10-31,,One Of The Girls,The Weeknd
CIDADE,2024-10-31,,Texas Hold 'Em,Beyoncé
CIDADE,2024-10-31,,Benção,Mizzy Miles
CIDADE,2024-10-31,,Qué Más Pues?,J Balvin
CIDADE,2024-10-31,,Alibi,Sevdaliza
CIDADE,2024-10-31,,Slide,Calvin Harris
CIDADE,2024-10-31,,Taste,Sabrina Carpenter
CIDADE,2024-10-31,,Who,Jimin
CIDADE,2024-10-31,,Problemas De Um Milionário,Wiu & Teto
CIDADE,2024-10-31,,Where She Goes,Bad Bunny
CIDADE,2024-10-31,,Faz Bem,Bluay
CIDADE,2024-10-31,,We Can'T Be Friends (Wait For Your Love),Ariana Grande
CIDADE,2024-10-31,,Move,Adam Port
CIDADE,2024-10-31,,Die With A Smile,Lady Gaga
CIDADE,2024-10-31,,"Good Luck, Babe!",Chappel Roan
CIDADE,2024-10-31,,Tqg,Karol G
CIDADE,2024-10-31,,Cavalinho,Pedro Sampaio
CIDADE,2024-10-31,,Alô,Dillaz
CIDADE,2024-10-31,,Fe!N,Travis Scott
CIDADE,2024-10-31,,Luna,Feid
CIDADE,2024-10-31,,Só Fé,Grelo
CIDADE,2024-10-31,,Imagina,Frankieontheguitar
CIDADE,2024-10-31,,Too Sweet,Hozier
CIDADE,2024-10-31,,Let Me Love You,Dj Snake
CIDADE,2024-10-31,,Beautiful Things,Benson Boone
CIDADE,2024-10-31,,Vamo De Pagodin,Mc Daniel
CIDADE,2024-10-31,,Brutos Diamantes,Syro
CIDADE,2024-10-31,,Paint The Town Red,Doja Cat
CIDADE,2024-10-31,,Timeless,The Weeknd
CIDADE,2024-10-31,,Training Season,Dua Lipa
CIDADE,2024-10-31,,Carro,Bárbara Bandeira
CIDADE,2024-10-31,,Birds Of A Feather,Billie Eilish
CIDADE,2024-10-31,,Montero (Call Me By Your Name),Lil Nas X
CIDADE,2024-10-31,,Million Dollar Baby,Tommy Richman
CIDADE,2024-10-31,,Problemas De Um Milionário,Wiu & Teto
CIDADE,2024-10-31,,Novidade Na Área,Mc Livinho
CIDADE,2024-10-31,,I Adore You,Hugel
CIDADE,2024-10-31,,Even,Richie Campbell
CIDADE,2024-10-31,,Luxemburgo,Plutónio
CIDADE,2024-10-31,,I Like The Way You Kiss Me,Artemas
CIDADE,2024-10-31,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-10-31,,Save Your Tears [Remix],The Weeknd
CIDADE,2024-10-31,,Espresso,Sabrina Carpenter
CIDADE,2024-10-31,,Señorita,Shawn Mendes
CIDADE,2024-10-31,,Chakras,Ivandro
CIDADE,2024-10-31,,Mtg Quem Não Quer Sou Eu,Dj Topo
CIDADE,2024-10-31,,"Good Luck, Babe!",Chappel Roan
CIDADE,2024-10-31,,Novo Balanço,Veigh
CIDADE,2024-10-31,,Crack Com Mussilon,Matuê
CIDADE,2024-10-31,,Houdini,Eminem
CIDADE,2024-10-31,,Sagrado Profano,Luísa Sonza
CIDADE,2024-10-31,,Benção,Mizzy Miles
CIDADE,2024-10-31,,Who,Jimin
CIDADE,2024-10-31,,Acordar,Plutónio
CIDADE,2024-10-31,,Sprinter,Dave
CIDADE,2024-10-31,,Rainha Da Finesse,Wiu
CIDADE,2024-10-31,,Taste,Sabrina Carpenter
CIDADE,2024-10-31,,Vamo De Pagodin,Mc Daniel
CIDADE,2024-10-31,,Seya,Gims
CIDADE,2024-10-31,,Die With A Smile,Lady Gaga
CIDADE,2024-10-31,,Without You,The Kid Laroi
CIDADE,2024-10-31,,Chamadas,Ivandro
CIDADE,2024-10-31,,I Feel It Coming,The Weeknd
CIDADE,2024-10-31,,Move,Adam Port
CIDADE,2024-10-31,,Before I Lose My Voice,Richie Campbell
CIDADE,2024-10-31,,Please Please Please,Sabrina Carpenter
CIDADE,2024-10-31,,Ta Tudo Bem,T-Rex
CIDADE,2024-10-31,,Alibi,Sevdaliza
CIDADE,2024-10-31,,"Yes, And?",Ariana Grande
CIDADE,2024-10-31,,Alô,Dillaz
CIDADE,2024-10-31,,Só Fé,Grelo
CIDADE,2024-10-31,,Brutos Diamantes,Syro
CIDADE,2024-10-31,,Abcdefu,Gayle
CIDADE,2024-10-31,,Faz Bem,Bluay
CIDADE,2024-10-31,,Alma Nua,Van Zee
CIDADE,2024-10-31,,Fe!N,Travis Scott
CIDADE,2024-10-31,,Water,Tyla
CIDADE,2024-10-31,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-10-31,,Tipo Gin [Ao Vivo],Kevin O Chris
CIDADE,2024-10-31,,Cavalinho,Pedro Sampaio
CIDADE,2024-10-31,,In My Feelings,Drake
CIDADE,2024-10-31,,Beautiful Things,Benson Boone
CIDADE,2024-10-31,,Luxemburgo,Plutónio
CIDADE,2024-10-31,,"Good Luck, Babe!",Chappel Roan
CIDADE,2024-10-31,,Beso,Rosalía
CIDADE,2024-10-31,,Too Sweet,Hozier
CIDADE,2024-10-31,,Fortnight,Taylor Swift
CIDADE,2024-10-31,,Carro,Bárbara Bandeira
CIDADE,2024-10-31,,Benção,Mizzy Miles
CIDADE,2024-10-31,,Vamo De Pagodin,Mc Daniel
CIDADE,2024-10-31,,Please Please Please,Sabrina Carpenter
CIDADE,2024-10-31,,Onde Anda,Calema
CIDADE,2024-10-31,,Timeless,The Weeknd
CIDADE,2024-10-31,,Chakras,Ivandro
CIDADE,2024-10-31,,Before I Lose My Voice,Richie Campbell
CIDADE,2024-10-31,,End Of Beginning,Djo
CIDADE,2024-10-31,,Die With A Smile,Lady Gaga
CIDADE,2024-10-31,,Yonaguni,Bad Bunny
CIDADE,2024-10-31,,I Adore You,Hugel
CIDADE,2024-10-31,,Young Dumb & Broke,Khalid
CIDADE,2024-10-31,,Tata,Slow J
CIDADE,2024-10-31,,Who,Jimin
CIDADE,2024-10-31,,Acordar,Plutónio
CIDADE,2024-10-31,,Woman,Doja Cat
CIDADE,2024-10-31,,Crack Com Mussilon,Matuê
CIDADE,2024-10-31,,Luna,Feid
CIDADE,2024-10-31,,Gata Only,Floyymenor
CIDADE,2024-10-31,,Só Fé,Grelo
CIDADE,2024-10-31,,Qué Pena,Maluma
CIDADE,2024-10-31,,Mtg Quem Não Quer Sou Eu,Dj Topo
CIDADE,2024-10-31,,Problemas De Um Milionário,Wiu & Teto
CIDADE,2024-10-31,,Flowers,Miley Cyrus
CIDADE,2024-10-31,,Espresso,Sabrina Carpenter
CIDADE,2024-10-31,,Even,Richie Campbell
CIDADE,2024-10-31,,Luxemburgo,Plutónio
CIDADE,2024-10-31,,Million Dollar Baby,Tommy Richman
CIDADE,2024-10-31,,Birds Of A Feather,Billie Eilish
CIDADE,2024-10-31,,Bússola,Nenny
CIDADE,2024-10-31,,Pocpoc,Pedro Sampaio
CIDADE,2024-10-31,,Pray For Me,The Weeknd
CIDADE,2024-10-31,,Sagrado Profano,Luísa Sonza
CIDADE,2024-10-31,,Fe!N,Travis Scott
CIDADE,2024-10-31,,Brutos Diamantes,Syro
CIDADE,2024-10-31,,As It Was,Harry Styles
CIDADE,2024-10-31,,Rainha Da Finesse,Wiu
CIDADE,2024-10-30,,Seya,Gims 
CIDADE,2024-10-30,,Look Alive,Blocboy Jb 
CIDADE,2024-11-03,,Who,Jimin 
CIDADE,2024-11-03,,P.I.M.P.,50 Cent 
CIDADE,2024-11-03,,No Te Enamores [Remix],Milly 
CIDADE,2024-11-03,,Who,Jimin
CIDADE,2024-11-03,,P'Ra Mim,T-Rex
CIDADE,2024-11-03,,End Of Beginning,Djo
CIDADE,2024-11-03,,Timeless,The Weeknd
CIDADE,2024-11-03,,Carro,Bárbara Bandeira
CIDADE,2024-11-03,,Die With A Smile,Lady Gaga
CIDADE,2024-11-03,,"Yo X Ti, Tu X Mi",Rosalía
CIDADE,2024-11-03,,Problemas De Um Milionário,Wiu & Teto
CIDADE,2024-11-03,,Heartless,Richie Campbell
CIDADE,2024-11-03,,Espresso,Sabrina Carpenter
CIDADE,2024-11-03,,Chakras,Ivandro
CIDADE,2024-11-03,,Vamo De Pagodin,Mc Daniel
CIDADE,2024-11-03,,Yonaguni,Bad Bunny
CIDADE,2024-11-03,,Pocpoc,Pedro Sampaio
CIDADE,2024-11-03,,Water,Tyla
CIDADE,2024-11-03,,Alma Nua,Van Zee
CIDADE,2024-11-03,,Idgaf,Dua Lipa
CIDADE,2024-11-03,,Birds Of A Feather,Billie Eilish
CIDADE,2024-11-03,,Please Please Please,Sabrina Carpenter
CIDADE,2024-11-03,,Under The Influence,Chris Brown
CIDADE,2024-11-03,,I Like The Way You Kiss Me,Artemas
CIDADE,2024-11-03,,Rainha Da Finesse,Wiu
CIDADE,2024-11-03,,Tata,Slow J
CIDADE,2024-11-03,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-11-03,,Cuff It,Beyoncé
CIDADE,2024-11-03,,Alibi,Sevdaliza
CIDADE,2024-11-03,,Gata Only,Floyymenor
CIDADE,2024-11-03,,Luxemburgo,Plutónio
CIDADE,2024-11-03,,In Your Eyes [Remix],The Weeknd
CIDADE,2024-11-03,,Faz Bem,Bluay
CIDADE,2024-11-03,,Million Dollar Baby,Tommy Richman
CIDADE,2024-11-03,,Sagrado Profano,Luísa Sonza
CIDADE,2024-11-03,,Young Dumb & Broke,Khalid
CIDADE,2024-11-03,,Benção,Mizzy Miles
CIDADE,2024-11-03,,"Good Luck, Babe!",Chappel Roan
CIDADE,2024-11-03,,Unholy,Sam Smith
CIDADE,2024-11-03,,Lunch,Billie Eilish
CIDADE,2024-11-03,,Cavalinho,Pedro Sampaio
CIDADE,2024-11-03,,Taste,Sabrina Carpenter
CIDADE,2024-11-03,,Die With A Smile,Lady Gaga
CIDADE,2024-11-03,,Menina Solta,Giulia Be
CIDADE,2024-11-03,,Problemas De Um Milionário,Wiu & Teto
CIDADE,2024-11-03,,Music Sessions Vol 52,Bizarrap
CIDADE,2024-11-03,,Too Sweet,Hozier
CIDADE,2024-11-03,,Move,Adam Port
CIDADE,2024-11-03,,Mtg Quem Não Quer Sou Eu,Dj Topo
CIDADE,2024-11-03,,Morado,J Balvin
CIDADE,2024-11-03,,Chamadas,Ivandro
CIDADE,2024-11-03,,We Can'T Be Friends (Wait For Your Love),Ariana Grande
CIDADE,2024-11-03,,Alô,Dillaz
CIDADE,2024-11-03,,Strip That Down,Liam Payne
CIDADE,2024-11-03,,Só Fé,Grelo
CIDADE,2024-11-03,,Please Please Please,Sabrina Carpenter
CIDADE,2024-11-03,,Prozenza,Karol G
CIDADE,2024-11-03,,Seya,Gims
CIDADE,2024-11-03,,Timeless,The Weeknd
CIDADE,2024-11-03,,Beautiful Things,Benson Boone
CIDADE,2024-11-03,,Birds Of A Feather,Billie Eilish
CIDADE,2024-11-03,,Crack Com Mussilon,Matuê
CIDADE,2024-11-03,,Luna,Feid
CIDADE,2024-11-03,,Essa Saia,Bispo
CIDADE,2024-11-03,,Even,Richie Campbell
CIDADE,2024-11-03,,Kill Bill,Sza
CIDADE,2024-11-03,,Pocpoc,Pedro Sampaio
CIDADE,2024-11-03,,Roxanne,Arizona Zervas
CIDADE,2024-11-03,,Carro,Bárbara Bandeira
CIDADE,2024-11-03,,Houdini,Eminem
CIDADE,2024-11-03,,Rainha Da Finesse,Wiu
CIDADE,2024-11-03,,7 Rings,Ariana Grande
CIDADE,2024-11-03,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-11-03,,Chakras,Ivandro
CIDADE,2024-11-03,,Acordar,Plutónio
CIDADE,2024-11-03,,Cold Heart [Pnau Remix],Elton John
CIDADE,2024-11-03,,Fortnight,Taylor Swift
CIDADE,2024-11-03,,I Adore You,Hugel
CIDADE,2024-11-03,,Tata,Slow J
CIDADE,2024-11-03,,Benção,Mizzy Miles
CIDADE,2024-11-03,,End Of Beginning,Djo
CIDADE,2024-11-03,,Bad Habits,Ed Sheeran
CIDADE,2024-11-03,,Gata Only,Floyymenor
CIDADE,2024-11-03,,Conexões De Máfia,Matuê
CIDADE,2024-11-03,,Alibi,Sevdaliza
CIDADE,2024-11-03,,Sai Da Frente,Juliette
CIDADE,2024-11-03,,Sagrado Profano,Luísa Sonza
CIDADE,2024-11-03,,Water,Tyla
CIDADE,2024-11-03,,Faz Bem,Bluay
CIDADE,2024-11-03,,Taste,Sabrina Carpenter
CIDADE,2024-11-03,,I Like It,Cardi B
CIDADE,2024-11-03,,Die With A Smile,Lady Gaga
CIDADE,2024-11-03,,"Good Luck, Babe!",Chappel Roan
CIDADE,2024-11-03,,Friday [Dopamine Re-Edit],Riton
CIDADE,2024-11-03,,Cavalinho,Pedro Sampaio
CIDADE,2024-11-03,,Fumaça,Bárbara Bandeira
CIDADE,2024-11-03,,Move,Adam Port
CIDADE,2024-11-03,,Só Fé,Grelo
CIDADE,2024-11-03,,"Yes, And?",Ariana Grande
CIDADE,2024-11-03,,Me Gusta,Anitta
CIDADE,2024-11-03,,Alô,Dillaz
CIDADE,2024-11-03,,Chamadas,Ivandro
CIDADE,2024-11-03,,Woman,Doja Cat
CIDADE,2024-11-03,,Todo De Ti,Rauw Alejandro
CIDADE,2024-11-03,,Beautiful Things,Benson Boone
CIDADE,2024-11-03,,I Like The Way You Kiss Me,Artemas
CIDADE,2024-11-03,,Timeless,The Weeknd
CIDADE,2024-11-03,,Old Town Road [Remix],Lil Nas X
CIDADE,2024-11-03,,Alma Nua,Van Zee
CIDADE,2024-11-03,,Birds Of A Feather,Billie Eilish
CIDADE,2024-11-03,,Brutos Diamantes,Syro
CIDADE,2024-11-03,,Seven,Jung Kook
CIDADE,2024-11-03,,Million Dollar Baby,Tommy Richman
CIDADE,2024-11-03,,I Adore You,Hugel
CIDADE,2024-11-03,,Carro,Bárbara Bandeira
CIDADE,2024-11-03,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-11-03,,Crack Com Mussilon,Matuê
CIDADE,2024-11-03,,Texas Hold 'Em,Beyoncé
CIDADE,2024-11-03,,Stuck With U,Ariana Grande
CIDADE,2024-11-03,,Chakras,Ivandro
CIDADE,2024-11-03,,Let You Go,Richie Campbell
CIDADE,2024-11-03,,Espresso,Sabrina Carpenter
CIDADE,2024-11-03,,Rockstar,Dababy
CIDADE,2024-11-03,,Tata,Slow J
CIDADE,2024-11-03,,Seya,Gims
CIDADE,2024-11-03,,Pocpoc,Pedro Sampaio
CIDADE,2024-11-03,,Happier,Marshmello
CIDADE,2024-11-03,,Benção,Mizzy Miles
CIDADE,2024-11-03,,Gata Only,Floyymenor
CIDADE,2024-11-03,,Acordar,Plutónio
CIDADE,2024-11-03,,Tá Ok,Dennis
CIDADE,2024-11-03,,Lunch,Billie Eilish
CIDADE,2024-11-03,,Rainha Da Finesse,Wiu
CIDADE,2024-11-03,,Sagrado Profano,Luísa Sonza
CIDADE,2024-11-03,,Die With A Smile,Lady Gaga
CIDADE,2024-11-03,,Luna,Feid
CIDADE,2024-11-03,,Rapstar,Polo G
CIDADE,2024-11-03,,Taste,Sabrina Carpenter
CIDADE,2024-11-03,,Ta Tudo Bem,T-Rex
CIDADE,2024-11-03,,Faz Bem,Bluay
CIDADE,2024-11-03,,Cupid,Fifty Fifty
CIDADE,2024-11-03,,Move,Adam Port
CIDADE,2024-11-03,,Houdini,Eminem
CIDADE,2024-11-03,,Chamadas,Ivandro
CIDADE,2024-11-03,,Alô,Dillaz
CIDADE,2024-11-03,,"Thank U, Next",Ariana Grande
CIDADE,2024-11-03,,Só Fé,Grelo
CIDADE,2024-11-03,,Please Please Please,Sabrina Carpenter
CIDADE,2024-11-03,,Tequila,Nenny
CIDADE,2024-11-03,,Cavalinho,Pedro Sampaio
CIDADE,2024-11-03,,End Of Beginning,Djo
CIDADE,2024-11-03,,Beautiful Things,Benson Boone
CIDADE,2024-11-03,,Birds Of A Feather,Billie Eilish
CIDADE,2024-11-03,,Without You,The Kid Laroi
CIDADE,2024-11-03,,Even,Richie Campbell
CIDADE,2024-11-03,,Planeta,Bispo
CIDADE,2024-11-03,,Timeless,The Weeknd
CIDADE,2024-11-03,,Romance De Cinema,Domingues
CIDADE,2024-11-03,,Carro,Bárbara Bandeira
CIDADE,2024-11-03,,Training Season,Dua Lipa
CIDADE,2024-11-03,,Crack Com Mussilon,Matuê
CIDADE,2024-11-03,,This One'S For You,David Guetta
CIDADE,2024-11-03,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-11-03,,Chakras,Ivandro
CIDADE,2024-11-03,,Problemas De Um Milionário,Wiu & Teto
CIDADE,2024-11-03,,Sprinter,Dave
CIDADE,2024-11-03,,I Like The Way You Kiss Me,Artemas
CIDADE,2024-11-03,,I Adore You,Hugel
CIDADE,2024-11-03,,Tata,Slow J
CIDADE,2024-11-03,,Benção,Mizzy Miles
CIDADE,2024-11-03,,Fortnight,Taylor Swift
CIDADE,2024-11-03,,Somos Iguais,Plutónio
CIDADE,2024-11-03,,Gata Only,Floyymenor
CIDADE,2024-11-03,,Preço Certo,Pedro Mafama
CIDADE,2024-11-03,,Pocpoc,Pedro Sampaio
CIDADE,2024-11-03,,Popular,The Weeknd
CIDADE,2024-11-03,,Sagrado Profano,Luísa Sonza
CIDADE,2024-11-03,,Million Dollar Baby,Tommy Richman
CIDADE,2024-11-03,,Rainha Da Finesse,Wiu
CIDADE,2024-11-03,,Taste,Sabrina Carpenter
CIDADE,2024-11-03,,Mia,Bad Bunny
CIDADE,2024-11-03,,Die With A Smile,Lady Gaga
CIDADE,2024-11-03,,"Good Luck, Babe!",Chappel Roan
CIDADE,2024-11-03,,Montero (Call Me By Your Name),Lil Nas X
CIDADE,2024-11-03,,Alibi,Sevdaliza
CIDADE,2024-11-03,,Fumaça,Bárbara Bandeira
CIDADE,2024-11-03,,Move,Adam Port
CIDADE,2024-11-03,,Só Fé,Grelo
CIDADE,2024-11-03,,Texas Hold 'Em,Beyoncé
CIDADE,2024-11-03,,Loco Contigo,Dj Snake
CIDADE,2024-11-03,,Alô,Dillaz
CIDADE,2024-11-03,,Don'T Be Shy,Tiesto
CIDADE,2024-11-03,,Chamadas,Ivandro
CIDADE,2024-11-03,,Bipolar,Mc Davi
CIDADE,2024-11-03,,Beautiful Things,Benson Boone
CIDADE,2024-11-03,,We Can'T Be Friends (Wait For Your Love),Ariana Grande
CIDADE,2024-11-03,,Cavalinho,Pedro Sampaio
CIDADE,2024-11-03,,Slowly,Richie Campbell
CIDADE,2024-11-03,,Birds Of A Feather,Billie Eilish
CIDADE,2024-11-03,,Alma Nua,Van Zee
CIDADE,2024-11-03,,Brutos Diamantes,Syro
CIDADE,2024-11-03,,Morena,Luan Santana
CIDADE,2024-11-03,,Seya,Gims
CIDADE,2024-11-03,,Too Sweet,Hozier
CIDADE,2024-11-03,,Carro,Bárbara Bandeira
CIDADE,2024-11-03,,Si Antes Te Hubiera Conocido,Karol G
CIDADE,2024-11-03,,Luna,Feid
CIDADE,2024-11-03,,Pode Tentar,Maninho
CIDADE,2024-11-03,,Chakras,Ivandro
CIDADE,2024-11-03,,Bam Bam,Camila Cabello
CIDADE,2024-11-03,,I Adore You,Hugel
CIDADE,2024-11-03,,Sweetest Pie,Megan Thee Stallion
CIDADE,2024-11-03,,Tata,Slow J
CIDADE,2024-11-03,,Houdini,Eminem
CIDADE,2024-11-03,,Espresso,Sabrina Carpenter
CIDADE,2024-11-03,,Gata Only,Floyymenor
CIDADE,2024-11-03,,Rockstar,Post Malone
CIDADE,2024-11-03,,Benção,Mizzy Miles
CIDADE,2024-11-03,,Acordar,Plutónio
CIDADE,2024-11-03,,Savage Love,Jawsh 685
CIDADE,2024-11-03,,Crack Com Mussilon,Matuê
CIDADE,2024-11-03,,Lunch,Billie Eilish
CIDADE,2024-11-03,,Sagrado Profano,Luísa Sonza
CIDADE,2024-11-03,,Die With A Smile,Lady Gaga
CIDADE,2024-11-03,,"Yes, And?",Ariana Grande
